"SYMBOL","logFC","AveExpr","t","p_value","adj_p_value","B","threshold"
"PNOC",-0.335342797197367,7.341733545,-2.38600048760943,0.0201444881935576,0.682833488118232,-3.20262403622884,"Not_significant"
"FAM110B",0.283629086511844,6.10440779037288,2.38280189443641,0.0203049335915659,0.682833488118232,-3.20837589215852,"Not_significant"
"CCDC6",-0.276950438513153,8.0649288721017,-2.38029560476954,0.020431449329911,0.682833488118232,-3.21287851390936,"Not_significant"
"MCMBP",0.217500650522371,9.06078970920339,2.37920441000454,0.0204867518571668,0.682833488118232,-3.21483769480614,"Not_significant"
"COG2",0.15369634293816,9.51923118620339,2.37916945802981,0.020488525456843,0.682833488118232,-3.21490043732137,"Not_significant"
"OAS3",0.389688748947375,9.75389442905085,2.37788412199013,0.0205538437961296,0.682833488118232,-3.21720724106571,"Not_significant"
"SPIDR",0.158083969144084,9.51923263116949,2.37762161313153,0.0205672068555815,0.682833488118232,-3.21767824555886,"Not_significant"
"UBXN2B",0.168062101013158,11.5503580522034,2.37649040900043,0.0206248798361128,0.682833488118232,-3.21970742466593,"Not_significant"
"WIPI1",0.176816034555271,9.98989880405932,2.37544414917736,0.0206783506059273,0.682833488118232,-3.22158354199066,"Not_significant"
"RRP7A",-0.227418079438594,6.85313724266667,-2.37515687410489,0.0206930539067578,0.682833488118232,-3.22209855830842,"Not_significant"
"RNASEH2B",-0.214652068090787,8.00945338199153,-2.37308864824211,0.0207991856837008,0.682833488118232,-3.22580492907438,"Not_significant"
"BPNT2",0.195877044527633,7.22297177323729,2.37197837725442,0.0208563599580491,0.682833488118232,-3.22779352894924,"Not_significant"
"DPYSL4",-0.225807205623246,5.62911005670056,-2.37192218838988,0.0208592571753002,0.682833488118232,-3.22789414871416,"Not_significant"
"CD33",0.190140815785529,10.2128732994407,2.36995249823064,0.0209610459744154,0.682833488118232,-3.23142015107456,"Not_significant"
"SIRPG",-0.29411698086974,10.2836684879322,-2.36982734178879,0.0209675287154222,0.682833488118232,-3.23164411826284,"Not_significant"
"THNSL2",0.256445771721053,5.84779096972881,2.36908776163535,0.0210058733808565,0.682833488118232,-3.23296740221247,"Not_significant"
"GEMIN8",-0.270243065772367,7.05643423313559,-2.36803093221375,0.0210607749688002,0.682833488118232,-3.23485774665322,"Not_significant"
"GOLM1",0.289422688236844,8.41740267394915,2.36789046122973,0.0210680819798882,0.682833488118232,-3.23510895544033,"Not_significant"
"FOSB",-0.325722117318414,6.93470233725424,-2.36715810156412,0.021106214489866,0.682833488118232,-3.23641846464772,"Not_significant"
"CD83",-0.251929926121052,8.73038037950847,-2.36655619081378,0.021137600897373,0.682833488118232,-3.23749447952335,"Not_significant"
"PKD2L1",0.14986694016579,5.50388712988136,2.36512799829922,0.02121224021369,0.682833488118232,-3.24004673294708,"Not_significant"
"PRR4",0.221258860050001,7.77723314181356,2.36385805448236,0.0212788067126176,0.682833488118232,-3.24231515156583,"Not_significant"
"BTG1",0.145126376822372,12.781878075,2.3635570987039,0.0212946091746933,0.682833488118232,-3.24285258641801,"Not_significant"
"SRSF9",0.116433463092106,11.8819342042373,2.36340522972526,0.0213025874234594,0.682833488118232,-3.24312376718939,"Not_significant"
"CLCA3P",-0.156382604847368,2.1893270049661,-2.36151739586095,0.0214019853292796,0.682833488118232,-3.24649356184773,"Not_significant"
"F11",0.164781943253945,5.52393757711864,2.36124027617126,0.0214166109652416,0.682833488118232,-3.24698804054155,"Not_significant"
"CA6",-0.397450873061839,6.51165139971186,-2.36120002905641,0.021418735841733,0.682833488118232,-3.24705985163938,"Not_significant"
"GSDMB",-0.276010156591449,7.97114060468644,-2.35983107587074,0.0214911228419689,0.683470123747396,-3.24950182845542,"Not_significant"
"BRD3OS",-0.201251189675,8.86939163847458,-2.35778212313874,0.0215998743982215,0.68525732914455,-3.25315468618979,"Not_significant"
"GLI3",0.154029123963159,6.73491463445763,2.35589019745374,0.0217007270570496,0.686785874021528,-3.25652533781942,"Not_significant"
"MGAM",0.214967882671058,12.2258096589831,2.35318766220868,0.0218455191360942,0.689694247010975,-3.2613364049595,"Not_significant"
"LAGE3",-0.267809098667104,7.53733132022034,-2.35063737630115,0.0219829435055666,0.689861127875153,-3.26587237221699,"Not_significant"
"SCLY",-0.138063790904821,6.18716430915819,-2.35025684678866,0.0220035146032756,0.689861127875153,-3.26654884771438,"Not_significant"
"NEUROD4",0.202471443210525,3.69467385784746,2.34893153211609,0.0220752939797597,0.689861127875153,-3.26890420148748,"Not_significant"
"RNFT2",-0.272423959391447,6.79532490782203,-2.34842631156952,0.0221027117445342,0.689861127875153,-3.26980180023717,"Not_significant"
"VAV3",0.204473421976976,9.03582866400848,2.34709746499073,0.0221749717292528,0.689861127875153,-3.27216195143534,"Not_significant"
"COG5",-0.176215719138161,8.6461574751017,-2.34530660107521,0.0222726882724988,0.689861127875153,-3.27534098880342,"Not_significant"
"SPINK5",0.138093870192106,2.81220458,2.34404758819942,0.0223416144140814,0.689861127875153,-3.2775747475317,"Not_significant"
"ERLIN1",0.155067977616449,7.88400915770339,2.3430109297901,0.0223985100745607,0.689861127875153,-3.27941327782937,"Not_significant"
"PILRB",0.215316269551318,10.3071746813729,2.34203023268774,0.022452453135028,0.689861127875153,-3.28115195783775,"Not_significant"
"FHOD1",0.239973938901317,8.26957754033898,2.34189976287443,0.0224596383168451,0.689861127875153,-3.28138322392822,"Not_significant"
"STX5",0.196448878552633,9.70366060232203,2.34139249991454,0.0224875935656067,0.689861127875153,-3.28228228150315,"Not_significant"
"ANG",0.321567183352634,8.72285515267797,2.34138881652964,0.0224877966701353,0.689861127875153,-3.28228880925056,"Not_significant"
"RRAGD",0.189348920384868,9.5037817754661,2.34046835763866,0.0225386026899927,0.689861127875153,-3.28391980068663,"Not_significant"
"SUPT3H",-0.248209141732896,7.5004738904322,-2.33944703181392,0.0225950958187664,0.689970619159006,-3.28572891766364,"Not_significant"
"DPH5",-0.220959769288811,8.49289395261017,-2.33822531871122,0.0226628386772487,0.69004204207372,-3.28789215426674,"Not_significant"
"BMP6",0.158163343826976,5.84621525735593,2.33682792428829,0.0227405445671779,0.69004204207372,-3.29036534729879,"Not_significant"
"GLUD2",0.107683543511841,5.34067410547458,2.33601144333028,0.0227860569015861,0.69004204207372,-3.29180985365505,"Not_significant"
"TCL6",-0.196886082401577,5.3009400206678,-2.33559824455327,0.0228091203415732,0.69004204207372,-3.2925407240773,"Not_significant"
"SETBP1",0.223422365464476,8.28620864035593,2.33457402357371,0.0228663787134944,0.690172944549198,-3.29435192818162,"Not_significant"
"SLC2A9",0.195950294386843,6.24389638647458,2.33361787642401,0.0229199468951774,0.690192119090572,-3.29604217487874,"Not_significant"
"ZNF419",-0.247187798175657,8.58649565384746,-2.33175915973652,0.0230244012630309,0.690570552783896,-3.29932635912859,"Not_significant"
"C8B",0.178981412934211,4.21591014611864,2.3302109609178,0.0231117285927747,0.690570552783896,-3.30206027643098,"Not_significant"
"MAPK14",0.204678754382897,10.4215781683008,2.32740355434401,0.0232708344583156,0.690570552783896,-3.30701405601898,"Not_significant"
"NUCB2",-0.295679443469737,9.51274388725424,-2.32589562199011,0.0233566960174637,0.690570552783896,-3.30967287370536,"Not_significant"
"MTG1",-0.226607806051317,7.57913707664407,-2.32573459616921,0.023365881446368,0.690570552783896,-3.30995671562788,"Not_significant"
"RNF115",0.144301393757894,10.2692926862373,2.32522227040479,0.023395127525609,0.690570552783896,-3.31085969220934,"Not_significant"
"TTLL7",0.203041430318422,4.89672476262712,2.32451225019407,0.023435712799934,0.690570552783896,-3.31211084079193,"Not_significant"
"INPP4B",-0.237740895190784,9.07767083338983,-2.3244879364614,0.0234371036987365,0.690570552783896,-3.31215367931221,"Not_significant"
"EMC6",-0.169064271353943,7.93950557359322,-2.32409869918419,0.0234593805218114,0.690570552783896,-3.31283942971318,"Not_significant"
"BFSP1",0.317187251675002,6.13191053152542,2.32405062503728,0.0234621332067847,0.690570552783896,-3.31292411934718,"Not_significant"
"MXRA5",0.156905618247368,2.81119336738983,2.32293999116554,0.0235258071803505,0.690885134740067,-3.31488026950627,"Not_significant"
"TDP2",0.18338874892105,11.6458138767797,2.32191987272754,0.0235844271260816,0.691050214150513,-3.31667633051163,"Not_significant"
"INPP4A",0.126160785962828,9.42675000986441,2.31932082016294,0.0237343660458058,0.692371517304411,-3.32124944621511,"Not_significant"
"FRMD4B",0.136337176823245,5.42516650865537,2.31893924082697,0.0237564504809343,0.692371517304411,-3.32192049892166,"Not_significant"
"CISH",-0.180794774032899,9.962483475,-2.31731931456489,0.0238504094617221,0.692371517304411,-3.3247683389064,"Not_significant"
"TRAV8-6",-0.324066593974997,7.09430091959322,-2.31726859518968,0.0238533566121574,0.692371517304411,-3.32485747790604,"Not_significant"
"CXCR3",-0.308050984543417,7.33563355225424,-2.31655215640178,0.0238950213043167,0.692371517304411,-3.32611644636154,"Not_significant"
"BIN2",0.103124254500004,12.2529738588136,2.31375288577171,0.0240584342978658,0.69556080889107,-3.33103247255616,"Not_significant"
"NINL",0.364367763860525,5.89669432223729,2.31060362576002,0.0242434647831362,0.697990641907758,-3.33655739684178,"Not_significant"
"ZKSCAN8",0.167711054343421,2.68111906135593,2.30811778559036,0.0243904083890986,0.697990641907758,-3.34091414596379,"Not_significant"
"RPS21",-0.22670579648816,11.0956837656864,-2.30802785280124,0.0243957393109322,0.697990641907758,-3.3410716933938,"Not_significant"
"MAP2K6",0.233924331390789,8.11398526222881,2.30784291743912,0.024406704926228,0.697990641907758,-3.34139565406253,"Not_significant"
"OTUD7B",0.155485494081581,5.06010089066102,2.30757119822921,0.0244228242693914,0.697990641907758,-3.34187160028258,"Not_significant"
"CAP1",0.066388606296055,13.2190923961864,2.30585325918573,0.0245249574685512,0.697990641907758,-3.3448797099364,"Not_significant"
"MGAT4B",0.202821471038158,7.24818068879661,2.30356489484527,0.0246615918850222,0.697990641907758,-3.34888381531238,"Not_significant"
"NOX1",0.115948093288488,4.11659057916102,2.30227270686363,0.0247390443947323,0.697990641907758,-3.3511434206864,"Not_significant"
"TACR2",0.176430133221054,4.95924112822034,2.29881417415122,0.0249474086753997,0.697990641907758,-3.35718618294415,"Not_significant"
"KRT23",0.271185479131582,11.6033902894915,2.29868591387792,0.0249551657540206,0.697990641907758,-3.3574101381599,"Not_significant"
"CRELD2",-0.212110930871052,9.64845549749153,-2.29823119370867,0.0249826841099835,0.697990641907758,-3.35820404322608,"Not_significant"
"MICAL3",-0.233066575943419,7.99640156744068,-2.29810628406526,0.0249902479937942,0.697990641907758,-3.3584221031762,"Not_significant"
"KMT5B",0.192517236682898,9.36383728930508,2.29756288981963,0.025023176795623,0.697990641907758,-3.35937061719416,"Not_significant"
"FOS",0.367188480853946,9.98703303737288,2.29731167951766,0.0250384127347687,0.697990641907758,-3.35980905222794,"Not_significant"
"SOCS7",0.193374462173684,4.61428024081356,2.29643669896005,0.0250915446936512,0.697990641907758,-3.36133584412283,"Not_significant"
"SPG11",0.142098993236846,11.6098910857627,2.29605738282217,0.0251146091888363,0.697990641907758,-3.36199758283887,"Not_significant"
"RAB30",-0.223387005989474,5.98128122716949,-2.29550791960811,0.025148052906335,0.697990641907758,-3.36295599556912,"Not_significant"
"TAS2R3",0.175937977475001,4.16045174572881,2.29548985544911,0.0251491530727118,0.697990641907758,-3.36298750119692,"Not_significant"
"SPINK2",-0.407694609853944,5.77819106025424,-2.29531888934811,0.0251595675816126,0.697990641907758,-3.36328567253025,"Not_significant"
"BPTF",0.132422803910531,10.5219694744322,2.29409594668221,0.0252341755170469,0.698574128591878,-3.36541800511928,"Not_significant"
"DNAJA3",-0.156384386457891,9.10580681430508,-2.29139090560733,0.0253998990087258,0.70167221011605,-3.37013125911878,"Not_significant"
"ENGASE",-0.184003616892106,9.87740576,-2.2896117536808,0.0255094235608356,0.703207978456101,-3.3732287851876,"Not_significant"
"TSPAN13",-0.357741793617103,10.1997290806102,-2.28846462128877,0.0255802627961796,0.703673094091531,-3.37522492081832,"Not_significant"
"HIP1R",-0.247139646395179,8.05258265842938,-2.28630724574443,0.0257139603489991,0.704519924228014,-3.3789767877708,"Not_significant"
"RTCA",0.171694641334213,9.75139738298305,2.28472607748219,0.0258123418798112,0.704519924228014,-3.38172475255623,"Not_significant"
"EFHD1",-0.26535954805921,5.67148233333898,-2.28453313028834,0.0258243700093241,0.704519924228014,-3.3820599760669,"Not_significant"
"CCN1",0.0963683511019759,4.3236639170339,2.28448815954028,0.0258271741530018,0.704519924228014,-3.38213810425036,"Not_significant"
"GDAP2",0.198728089261844,8.04119959823729,2.28178051494759,0.0259965067903934,0.707658563757703,-3.38683982049402,"Not_significant"
"PTPRE",0.190632020250005,12.1662284176271,2.2807111684451,0.0260636527814484,0.70800826795272,-3.38869544828664,"Not_significant"
"SLC25A17",-0.158181474308551,8.19331232542373,-2.27956547510186,0.0261357631226755,0.708304989407797,-3.39068277464108,"Not_significant"
"SLC6A14",-0.143906295690789,2.51956996501695,-2.27838061324803,0.0262105245407364,0.708304989407797,-3.39273718799262,"Not_significant"
"LIG1",-0.156998124505257,8.10541337466102,-2.2779531614696,0.0262375419805174,0.708304989407797,-3.39347812648908,"Not_significant"
"PNLIPRP1",0.131906718978946,4.44947757897458,2.2765737212854,0.0263248989005988,0.70841639305992,-3.39586845531911,"Not_significant"
"GALT",-0.160253315993423,9.88705558244068,-2.276030477024,0.0263593719804501,0.70841639305992,-3.39680947910162,"Not_significant"
"PTPRK",-0.430568474846051,7.56964616901695,-2.27531775421103,0.0264046604054852,0.70841639305992,-3.39804380123733,"Not_significant"
"PELP1",-0.177157740928947,6.87562677057627,-2.27393886097336,0.026492474770622,0.708798470856905,-3.4004309302085,"Not_significant"
"FOXD1",0.38689222549079,4.95007457557627,2.27290522838715,0.026558470741761,0.708798470856905,-3.40221957351222,"Not_significant"
"RPLP2",-0.102513902353065,11.4777720028136,-2.27253755614378,0.0265819811526211,0.708798470856905,-3.40285564995023,"Not_significant"
"CPM",0.20830490537829,7.13167659284746,2.26905554422084,0.0268055495068614,0.710650503417269,-3.40887540424689,"Not_significant"
"ZNF287",0.116651384855701,4.4390908260339,2.26902306646908,0.026807642602229,0.710650503417269,-3.40893151684253,"Not_significant"
"RCAN1",0.13795164180877,7.03221088131073,2.26890979955047,0.0268149434528182,0.710650503417269,-3.4091272057064,"Not_significant"
"POLR3B",-0.205127543477632,8.25088809705085,-2.2662833585791,0.0269847301040746,0.713322733720745,-3.4136626176646,"Not_significant"
"SUV39H2",-0.21473979491184,4.1794184351017,-2.26559256998333,0.0270295438749539,0.713322733720745,-3.41485477893718,"Not_significant"
"KYAT1",-0.171722948196051,7.37147828766102,-2.26268886988183,0.0272186372760605,0.713322733720745,-3.41986273333864,"Not_significant"
"ZGPAT",-0.284160621142764,9.1245568725339,-2.26261401127593,0.0272235276112409,0.713322733720745,-3.41999177117575,"Not_significant"
"SP2",-0.159708312156578,6.84972048383051,-2.26233113586156,0.0272420142064161,0.713322733720745,-3.42047934738952,"Not_significant"
"RCOR1",0.187276055539479,10.7401391615254,2.26230051909177,0.0272440157521996,0.713322733720745,-3.42053211678369,"Not_significant"
"NMNAT2",0.191389785688157,3.54257109164407,2.2611125557259,0.0273217783331699,0.713780182181928,-3.42257917532632,"Not_significant"
"TCTN1",-0.225924760542104,7.76156403266102,-2.26036259162814,0.0273709710170231,0.713780182181928,-3.42387103607778,"Not_significant"
"ITPKB",-0.146165270815789,11.3649366574576,-2.25791618501259,0.0275319838094139,0.714286680346089,-3.42808269293645,"Not_significant"
"H4C11",-0.230467045184209,7.10059801349152,-2.25755039961484,0.0275561301584645,0.714286680346089,-3.42871209733665,"Not_significant"
"GNAT2",-0.249257856496051,6.35988778913559,-2.25753364203057,0.0275572368139756,0.714286680346089,-3.42874092999948,"Not_significant"
"HHIPL2",0.144224711280262,5.27031720916949,2.2563960045957,0.0276324572504948,0.714286680346089,-3.43069791029193,"Not_significant"
"PHF20L1",0.208430453605265,9.3832165745,2.25497855989603,0.0277264323284997,0.714286680346089,-3.43313509080415,"Not_significant"
"SYNPO",-0.222516207132894,6.52900321864407,-2.25304271168079,0.0278552331439815,0.714286680346089,-3.43646160077305,"Not_significant"
"ID1",0.144747313361844,4.8402779750339,2.25095130559116,0.0279949776375841,0.714286680346089,-3.44005279103704,"Not_significant"
"DDR1",-0.162495724591772,6.74330483901695,-2.24907895274406,0.0281206102641282,0.714286680346089,-3.443265525838,"Not_significant"
"ALOX5AP",0.155558651657898,12.4047311894915,2.24907780693003,0.028120687299057,0.714286680346089,-3.44326749124867,"Not_significant"
"SLC9A7",-0.22312097023421,4.28309035828814,-2.24772613924043,0.0282116919753472,0.714286680346089,-3.44558543115068,"Not_significant"
"DUSP22",-0.126807467999996,11.0976349152542,-2.24704329980692,0.0282577647707942,0.714286680346089,-3.44675598105396,"Not_significant"
"SEMA4C",-0.195486226692103,6.98164344879661,-2.24585320326916,0.0283382222005693,0.714286680346089,-3.4487953946753,"Not_significant"
"UGGT2",0.338331697396052,5.88396733954237,2.24548674515938,0.0283630375840645,0.714286680346089,-3.4494231988787,"Not_significant"
"EPS8L2",-0.213133465513155,7.35207166050847,-2.24510157180059,0.0283891409797644,0.714286680346089,-3.45008297499292,"Not_significant"
"RPL36",-0.171426628947362,12.8909882355932,-2.24447267113324,0.0284318074802203,0.714286680346089,-3.45116004035622,"Not_significant"
"FAU",-0.131388915592105,13.0998918759322,-2.24372434293983,0.0284826500344209,0.714286680346089,-3.45244131713478,"Not_significant"
"CWC25",0.162326151396059,9.05679625164407,2.24061608846796,0.0286946893876068,0.714286680346089,-3.45775947814587,"Not_significant"
"GNA13",0.253210839336844,5.22226838591525,2.23839870217878,0.0288468053721095,0.714286680346089,-3.46154968770192,"Not_significant"
"RBM19",-0.146175567113815,7.02087479412712,-2.2379063274437,0.0288806793664694,0.714286680346089,-3.46239089319935,"Not_significant"
"RANGRF",-0.18766950245921,8.43043895769492,-2.23761637595946,0.0289006436221034,0.714286680346089,-3.46288619444386,"Not_significant"
"USP22",-0.106029667595263,6.4604948485017,-2.2361080025432,0.029004697331097,0.714286680346089,-3.46546198042922,"Not_significant"
"NBR2",-0.135324798756576,8.17617660335593,-2.23587804746244,0.0290205895550591,0.714286680346089,-3.46585453988788,"Not_significant"
"SAMSN1",0.273565338205273,10.1019605427966,2.23480829023503,0.0290946216082622,0.714286680346089,-3.46768030153807,"Not_significant"
"DROSHA",-0.151454385463158,9.9066658059661,-2.23451479333324,0.0291149620166764,0.714286680346089,-3.46818108926997,"Not_significant"
"AUTS2",0.30178873688816,9.47867133222034,2.23340644262207,0.0291918879031433,0.714286680346089,-3.47007175844446,"Not_significant"
"APMAP",0.139570482092104,12.4342475088136,2.23275341739011,0.0292372954417351,0.714286680346089,-3.4711853546334,"Not_significant"
"SCN3A",-0.63030323877763,7.05844581637288,-2.23235475000535,0.0292650470315831,0.714286680346089,-3.47186506597083,"Not_significant"
"HEATR6",0.178296022624997,8.33210143040678,2.23191996724837,0.0292953391153922,0.714286680346089,-3.47260623891246,"Not_significant"
"KCNE2",0.197278640755262,5.97330459591525,2.23178898105768,0.0293044705715437,0.714286680346089,-3.47282950746754,"Not_significant"
"PSMA1",0.123294396785086,12.0383988141808,2.23165330978365,0.0293139312847614,0.714286680346089,-3.47306075049623,"Not_significant"
"RPS29",-0.137951596657892,13.4645687069492,-2.23164140200715,0.0293147617737152,0.714286680346089,-3.47308104599035,"Not_significant"
"NR4A1",0.101596844326758,6.29034975979096,2.23163202827316,0.0293154155444897,0.714286680346089,-3.47309702242542,"Not_significant"
"ZNF234",-0.278326277146052,5.33720865730508,-2.23150018557748,0.0293246122708611,0.714286680346089,-3.47332172706764,"Not_significant"
"SUSD4",-0.418730228156576,6.76353498118644,-2.23126618529703,0.0293409412928703,0.714286680346089,-3.47372051601642,"Not_significant"
"ADCYAP1R1",0.096189384255263,3.83315786776271,2.23018388530134,0.0294165707296336,0.714286680346089,-3.47556455110487,"Not_significant"
"CPT1A",0.235698313626317,8.28826761208898,2.22887675403824,0.0295081400566721,0.714286680346089,-3.47779067651943,"Not_significant"
"PFKFB2",0.261129612864475,5.78703136088136,2.22852997812774,0.0295324751010389,0.714286680346089,-3.47838107739399,"Not_significant"
"ARIH1",0.142657870108231,9.4990777775339,2.22844601862058,0.0295383696290329,0.714286680346089,-3.47852401071037,"Not_significant"
"CAND2",-0.266991965801314,8.61199326328814,-2.22826006754593,0.0295514283493695,0.714286680346089,-3.4788405595113,"Not_significant"
"TNIP3",0.327118582182895,4.69949175079661,2.2241853826617,0.0298388597479627,0.714286680346089,-3.48577153910097,"Not_significant"
"ZC4H2",-0.254290017082895,6.91725087357627,-2.22380702627792,0.0298656738435894,0.714286680346089,-3.48641458862454,"Not_significant"
"SLC39A4",-0.412843199623689,7.77140974281356,-2.22060024214778,0.0300937920314605,0.714286680346089,-3.49186118337674,"Not_significant"
"CCR6",-0.2671418421921,10.1666522814915,-2.22034718574934,0.0301118586284941,0.714286680346089,-3.4922907142995,"Not_significant"
"CASP4",0.154875436199344,11.1709312989915,2.21877803547025,0.0302240992151905,0.714286680346089,-3.49495324718634,"Not_significant"
"KNOP1",-0.174138832939474,7.9603758570678,-2.2183364813602,0.0302557497102018,0.714286680346089,-3.49570219652644,"Not_significant"
"SEL1L3",-0.183591869696052,9.50065837172034,-2.21719101108827,0.0303379928200912,0.714286680346089,-3.49764453290879,"Not_significant"
"CRIP2",-0.176129541110527,6.53587947783051,-2.21667542749149,0.0303750751563601,0.714286680346089,-3.49851852156484,"Not_significant"
"BTN2A1",0.222991692558336,10.7636770401808,2.21601998817184,0.0304222739348559,0.714286680346089,-3.49962934424922,"Not_significant"
"LILRB4",0.192095634386845,8.04034917366102,2.21600353717706,0.0304234594158515,0.714286680346089,-3.4996572215168,"Not_significant"
"ITSN2",0.129018111934213,8.4016877490452,2.21572350908511,0.0304436448573653,0.714286680346089,-3.50013172096943,"Not_significant"
"RFXAP",-0.146901911964469,6.26884934220339,-2.21516561607153,0.0304838949489338,0.714286680346089,-3.50107690724773,"Not_significant"
"TGFBI",0.210501602789476,11.8027619452542,2.21507417167287,0.0304904968181688,0.714286680346089,-3.50123181429424,"Not_significant"
"ZNF440",-0.231333207726316,6.28852185199153,-2.21490465728481,0.0305027383135277,0.714286680346089,-3.50151895817229,"Not_significant"
"TNPO3",0.129161725205705,10.4280463447119,2.21393081948999,0.0305731479232867,0.714286680346089,-3.50316821117538,"Not_significant"
"TRBV21-1",-0.284061893310526,6.21079420776271,-2.21388718561879,0.0305763060480916,0.714286680346089,-3.50324209378165,"Not_significant"
"TOR1B",0.134409310763159,10.7595856511864,2.21303820803456,0.0306378103574311,0.714286680346089,-3.5046793776511,"Not_significant"
"PTEN",0.142914251907898,11.9894496384181,2.21211227407292,0.0307050138649501,0.714286680346089,-3.50624642763319,"Not_significant"
"SLC16A4",-0.260480544985526,5.47398189055932,-2.2111106362455,0.0307778578959618,0.714286680346089,-3.50794099027214,"Not_significant"
"PARP11",0.220174826128948,7.46889171598305,2.20813452436217,0.0309951930804761,0.714286680346089,-3.51297221921428,"Not_significant"
"IQSEC3",-0.179729550581579,4.85191326986441,-2.20766994408452,0.0310292412915607,0.714286680346089,-3.51375710542264,"Not_significant"
"ITGA7",-0.126936462991447,5.2153315426017,-2.20760528427285,0.0310339826936244,0.714286680346089,-3.51386633429137,"Not_significant"
"ECHDC3",0.330169512789476,8.78800761969491,2.2075851704036,0.0310354577418705,0.714286680346089,-3.5139003118168,"Not_significant"
"RIT1",0.26746494126974,8.87000139867797,2.2071761514803,0.0310654664742541,0.714286680346089,-3.51459119513974,"Not_significant"
"ZMYM3",-0.199490578677629,9.3964524551017,-2.20685297391426,0.031089195275592,0.714286680346089,-3.51513700716712,"Not_significant"
"TMEM30A",0.259155119330266,10.5727467498814,2.20554246559166,0.0311855807060352,0.714286680346089,-3.51734963852984,"Not_significant"
"RBM4",-0.117595008968413,10.1477751520593,-2.20460814796286,0.031254458352245,0.714286680346089,-3.51892645625314,"Not_significant"
"H2BC15",0.134083901082895,2.58504343155932,2.20411848362113,0.0312906096626202,0.714286680346089,-3.51975262678744,"Not_significant"
"CLIP4",0.175446622327632,7.58664233754237,2.2032226642425,0.0313568420457366,0.714286680346089,-3.52126367744882,"Not_significant"
"LCP1",0.0954720867236922,12.4247788689831,2.2024702476813,0.0314125671348828,0.714286680346089,-3.52253244727435,"Not_significant"
"AQP6",0.10588277520724,5.74927886394915,2.20243691555027,0.0314150377742552,0.714286680346089,-3.52258864563339,"Not_significant"
"HOXD4",-0.141012866492105,3.40621177645763,-2.20173004315473,0.0314674727000328,0.714286680346089,-3.52378027535022,"Not_significant"
"EREG",0.640682939456581,6.16457776925424,2.20158584719645,0.0314781784201088,0.714286680346089,-3.52402331889993,"Not_significant"
"DDX5",0.134961073381586,13.1895109601695,2.20141919388832,0.0314905554568077,0.714286680346089,-3.52430419813758,"Not_significant"
"SPOCK2",-0.214579765120396,10.0055566712966,-2.20100542550797,0.0315213037723506,0.714286680346089,-3.52500149181279,"Not_significant"
"SNRPF",-0.169662526393418,8.82143800174576,-2.20080108981952,0.031536498273938,0.714286680346089,-3.52534580392596,"Not_significant"
"PLSCR1",0.289513189044085,10.3779691140339,2.20056941849352,0.0315537332525,0.714286680346089,-3.52573614552597,"Not_significant"
"ABCB4",-0.325385290380262,6.69346256623729,-2.19921650683941,0.0316545472949554,0.715326936185308,-3.52801498034242,"Not_significant"
"CUTA",-0.153384133789473,11.9609553425424,-2.19772906017367,0.0317657129287824,0.716597112246355,-3.53051908894835,"Not_significant"
"PDCD4-AS1",-0.183998013085526,10.2978189385593,-2.19390080588598,0.0320533995716665,0.721838129559516,-3.53695749590227,"Not_significant"
"PRODH2",0.133284952248685,5.01205997201695,2.19152375163388,0.0322331802966134,0.724032014403133,-3.54095058583618,"Not_significant"
"BPNT1",0.119088594521054,4.36680638176271,2.19114541674264,0.0322618759389693,0.724032014403133,-3.54158580071186,"Not_significant"
"GSTA1",-0.206408956788153,7.23275681647458,-2.18803745227531,0.0324984564388109,0.727613691742204,-3.54680056143122,"Not_significant"
"BEND5",-0.289803441185524,6.3558253349322,-2.18758431663159,0.0325330763314445,0.727613691742204,-3.54756035255121,"Not_significant"
"SDC4",-0.227452456256577,7.47283188554237,-2.18503365867715,0.0327285529344611,0.730732194713079,-3.5518347148392,"Not_significant"
"CD55",0.138006212190787,12.1013879673729,2.18271471678859,0.0329071649201538,0.731571324466773,-3.55571718617466,"Not_significant"
"ENTPD3",0.151051019815791,3.63697029074576,2.1817553689556,0.0329813064961466,0.731571324466773,-3.5573223685458,"Not_significant"
"ZNF493",-0.285075159914473,6.9533859449322,-2.18078164169759,0.0330567091456368,0.731571324466773,-3.55895101268429,"Not_significant"
"MRPL57",-0.146997264057235,10.171664303322,-2.18025854633222,0.0330972785433041,0.731571324466773,-3.55982568673982,"Not_significant"
"MLANA",0.16286497128816,4.53447814542373,2.1802187340887,0.0331003680252025,0.731571324466773,-3.55989225015015,"Not_significant"
"CREB1",0.213400639307237,9.28291862163559,2.1801877209191,0.0331027748627499,0.731571324466773,-3.55994410139896,"Not_significant"
"AK5",-0.414182616930259,6.48850580191525,-2.17724843599805,0.0333315814761825,0.733129360606547,-3.56485554812108,"Not_significant"
"PRRC1",0.329570515407893,9.37665808340678,2.17655113830217,0.0333860651858955,0.733129360606547,-3.56601990296398,"Not_significant"
"TULP2",0.173340049914475,4.01978178011864,2.17592583848142,0.0334349896842175,0.733129360606547,-3.56706377196481,"Not_significant"
"SOS2",0.200880301945524,8.82726720100678,2.17588188382169,0.033438431132797,0.733129360606547,-3.56713714005768,"Not_significant"
